province;red;green;blue;x;x
2447;11;212;74;Escaleso;x
2448;74;190;65;Siguete;x
2449;114;112;62;Jiruelonil;x
2450;58;157;166;Portita;x
2451;67;219;211;Hertilma;x
2452;119;66;218;Pardonera;x
2453;30;184;122;Olmediela;x
2454;73;198;26;Luzaga;x
2455;117;166;179;Camaralrio;x
2456;184;46;188;Hontanguit;x
2457;208;68;243;Vianadraqu;x
2458;107;51;230;Banos;x
2459;138;118;208;Amphionia;x
2460;110;144;76;Kasmes;x
2461;164;204;94;Eubea;x
2462;207;196;246;Ercevile;x
2463;41;254;179;Lailivetray;x
2464;93;160;151;Thoris;x
2465;27;148;148;Skylaion;x
2466;75;148;56;Juktarea;x
2467;245;15;226;Delpherna;x
2468;10;230;97;Antiontinos;x
2469;46;37;63;Mignesury;x
2470;219;11;56;Vrigndonvinay;x
2471;55;230;71;Louryronchevi;x
2472;247;74;121;Bouzourtena;x
2473;6;55;157;Cernourcely;x
2474;155;165;34;Pithigny;x
2475;158;226;229;Vaneciers;x
2476;188;54;214;Langevry;x
2477;19;210;207;Bonevoyleslo;x
2478;172;240;252;Briares;x
2479;205;114;55;Feins;x
2480;128;148;54;Semoy;x
2481;181;13;239;Ondrenevileux;x
2482;244;67;209;Ferollestouy;x
2483;83;205;164;Bonereteux;x
2484;219;203;146;Coincherolles;x
2485;7;223;125;Feraileseaux;x
2486;155;188;111;Narginestre;x
2487;44;212;198;Chapesenchevi;x
2488;51;251;70;Ladongy;x
2489;162;209;77;Fleuravantes;x
2490;114;188;185;Hamakio;x
2491;135;144;32;Porurikelot;x
2492;207;3;3;Matasenvari;x
2493;184;111;148;Maulaanima;x
2494;10;230;220;Aplari;x
2495;95;50;70;Malmi;x
2496;53;236;97;Jarveinola;x
2497;119;202;230;Oulusasanta;x
2498;182;118;201;Hame;x
2499;137;176;63;Vehmaidenva;x
2500;168;105;213;Paskinen;x
2501;75;164;122;Rovankyla;x
2502;17;234;106;Tulajoki;x
2503;104;52;164;Otepanta;x
2504;100;92;7;Pieksteksa;x
2505;32;130;117;Kolhonenjo;x
2506;149;73;32;Emasastvet;x
2507;83;112;74;Miois;x
2508;185;248;27;Klaukylmal;x
2509;128;48;143;Ahlaioesuen;x
2510;21;244;49;Rakveksama;x
2511;11;84;58;Hornblechi;x
2512;13;107;110;Altrineton;x
2513;46;213;133;Newbingtong;x
2514;185;206;16;Newbusth;x
2515;90;6;30;Hornboroug;x
2516;143;240;173;Wodbury;x
2517;73;76;115;Tamerlboro;x
2518;151;81;29;Thetfordge;x
2519;245;99;38;Launcombe;x
2520;21;36;89;Padston;x
2521;225;181;149;Kirbympsto;x
2522;158;221;175;Altrinedon;x
2523;250;71;181;Hyrylaumant;x
2524;51;82;240;Paroli;x
2525;17;56;198;Lahtiki;x
2526;153;63;195;Kiljankaki;x
2527;107;72;116;Pertalahtu;x
2528;236;185;250;Paldi;x
2529;28;71;213;Kolhohja;x
2530;26;91;101;Rasarilat;x
2531;238;211;180;Mantula;x
2532;4;221;124;Paiminkabo;x
2533;2;176;122;Berdey;x
2534;66;184;28;Shoreaford;x
2535;11;189;67;Knared;x
2536;45;7;128;Hornbridli;x
2537;119;89;121;Clithamber;x
2538;164;70;78;Feltodbury;x
2539;137;239;11;Charmontac;x
2540;189;45;178;Retfornbur;x
2541;107;206;225;Dymocombe;x
2542;157;161;216;Wiscombea;x
2543;191;231;96;Oropestola;x
2544;94;225;176;Navasopedro;x
2545;44;223;92;Valventura;x
2546;48;60;62;Fuens;x
2547;160;63;234;Mirabrados;x
2548;129;210;138;Ajofretamos;x
2549;211;14;126;Urdadenanar;x
2550;245;126;241;Cerveranda;x
2551;151;83;119;Driebancona;x
2552;78;247;234;Lilvezuquec;x
2553;174;96;184;Anguillana;x
2554;244;94;137;Valvedranda;x
2555;215;19;7;Alcauevo;x
2556;65;148;29;Jirue;x
2557;219;47;193;Nunolea;x
2558;4;150;176;Delosos;x
2559;185;57;74;Trolistos;x
2560;154;159;205;Histrgipia;x
2561;195;169;187;Pegaia;x
2562;60;24;24;Pithephyris;x
2563;15;253;103;Boiscrevilers;x
2564;15;5;232;Chain;x
2565;15;189;9;Escrin;x
2566;12;226;171;Mardis;x
2567;33;177;248;Potieresasoy;x
2568;224;194;233;Seichevil;x
2569;95;165;88;Chatevoy;x
2570;38;93;21;Boiscray;x
2571;180;87;232;Cernoyerscoux;x
2572;138;163;158;Bonsolter;x
2573;174;134;253;Males;x
2574;31;207;136;Montazoche;x
2575;221;183;126;Lewesingst;x
2576;69;215;21;Nikoskiemi;x
2577;23;204;25;Rajam;x
2578;163;239;154;Ylivi;x
2579;203;43;218;Jungsakula;x
2580;6;125;238;Sompu;x
2581;218;52;104;Tiorvant;x
2582;80;216;24;Hetarisuosa;x
2583;235;134;147;Tumakijarvi;x
2584;181;217;166;Kurikaja;x
2585;20;150;47;Malmiitasal;x
2586;51;203;19;Lempaksyla;x
2587;48;118;186;Itakovskog;x
2588;204;209;131;Kundankyla;x
2589;143;139;75;Munapaidel;x
2590;107;20;29;Kingthead;x
2591;212;123;5;Congley;x
2592;144;74;187;Vilparain;x
2593;158;242;211;Lohjasenva;x
2594;9;15;169;Manttijar;x
2595;200;189;208;Harjajamaki;x
2596;96;80;97;Liedahlain;x
2597;15;109;107;Kokemukyla;x
2598;116;101;232;Hatfignton;x
2599;241;197;107;Wargrd;x
2600;118;151;107;Portsaltas;x
2601;173;135;119;Stansey;x
2602;29;173;237;Buckinckle;x
2603;151;98;230;Saltakhame;x
2604;83;78;70;Brutordge;x
2605;151;6;219;Knarer;x
2606;220;74;79;Northam;x
2607;201;40;80;Dunwiscomb;x
2608;112;138;130;Lenolvieri;x
2609;242;223;70;Syrjahti;x
2610;34;103;89;Sherstonel;x
2611;246;169;178;Tarpon;x
2612;128;57;177;Marshorsha;x
2613;234;184;158;Wiganos;x
2614;30;178;253;Manedon;x
2615;134;150;139;Charmersha;x
2616;32;32;160;Blechinby;x
2617;15;88;191;Westchawle;x
2618;214;177;48;Salisfield;x
2619;33;183;46;Withashboul;x
2620;71;105;164;Framporley;x
2621;86;86;4;Dunsthetfon;x
2622;100;10;217;Palmarrejon;x
2623;157;210;99;Aldealegas;x
2624;110;207;241;Penala;x
2625;152;244;220;Megintanar;x
2626;179;23;46;Cazallalmal;x
2627;50;232;113;Ledandil;x
2628;58;93;17;Solanes;x
2629;19;213;171;Maganes;x
2630;223;135;87;Calza;x
2631;140;195;44;Anguinches;x
2632;86;19;74;Hontauca;x
2633;124;131;27;Selas;x
2634;201;77;145;Cardiganos;x
2635;137;132;139;Smyrna;x
2636;247;137;229;Tylis;x
2637;152;252;105;Kameios;x
2638;117;111;159;Pyrgos;x
2639;223;228;187;Argos;x
2640;15;83;58;Kimorgan;x
2641;39;145;217;Alalis;x
2642;148;207;143;Morvignes;x
2643;219;236;246;Chatesdeses;x
2644;151;185;54;Tavereteau;x
2645;202;158;29;Lorcy;x
2646;217;102;113;Zarayagnia;x
2647;210;61;233;Ostereyasl;x
2648;164;168;42;Romnyzhsk;x
2649;191;219;117;Blechambe;x
2650;86;251;59;Paide;x
2651;122;6;83;Kauhasjarv;x
2652;22;26;206;Antsla;x
2653;219;34;37;Hirmunkinen;x
2654;139;115;10;Utaulajoki;x
2655;109;154;168;Forsi;x
2656;187;57;17;Malmi;x
2657;131;67;174;Pioltormas;x
2658;149;75;143;Vajandisio;x
2659;252;217;233;Joensaki;x
2660;24;169;5;Kivesi;x
2661;175;178;200;Kiljamaki;x
2662;55;93;230;Rakve;x
2663;7;215;200;Narpi;x
2664;32;109;98;Torni;x
2665;59;50;53;Stanstow;x
2666;130;169;84;Cliftintage;x
2667;157;25;8;Cudeley;x
2668;69;200;233;Penrield;x
2669;88;28;28;Castlandfo;x
2670;48;160;108;Tetbury;x
2671;102;224;243;Castleigh;x
2672;38;231;198;Totnenley;x
2673;11;157;7;Seafon;x
2674;96;128;111;Credingdon;x
2675;156;190;99;Dunwiford;x
2676;72;90;106;Heytenzanck;x
2677;93;124;187;Berdenrith;x
2678;244;170;90;Blecharbot;x
2679;59;219;194;Torksted;x
2680;158;84;242;Bambury;x
2681;223;254;221;Solihead;x
2682;89;40;236;Marcemianono;x
2683;253;167;72;Ciciladisp;x
2684;43;205;193;Civitelcina;x
2685;175;156;67;Pianscatiano;x
2686;87;177;93;Pignanontero;x
2687;23;180;105;Tutbugholme;x
2688;223;32;39;Launcliford;x
2689;192;70;32;Tamerdenbe;x
2690;139;141;216;Boroudover;x
2691;102;152;22;Granton;x
2692;208;181;96;Kilkhalton;x
2693;128;185;81;Midhutholme;x
2694;88;25;52;Abinge;x
2695;168;69;53;Feltothwele;x
2696;180;199;131;Almongdony;x
2697;20;78;84;Shoredge;x
2698;180;105;32;Knareravea;x
2699;26;137;158;Cantedhurst;x
2700;71;104;208;Salisehole;x
2701;3;137;105;Bideford;x
2702;159;184;183;Iruescuena;x
2703;154;100;43;Trilosanes;x
2704;140;217;123;Iniesiguen;x
2705;242;97;74;Trilcaniz;x
2706;139;244;42;Fuens;x
2707;85;83;80;Romanilpica;x
2708;201;197;108;Arges;x
2709;111;31;58;Orgaza;x
2710;106;78;54;Moratuera;x
2711;136;13;252;Alcautande;x
2712;79;24;115;Luzagoradar;x
2713;111;85;157;Aruelas;x
2714;207;242;231;Pardo;x
2715;150;158;118;Lampsurakos;x
2716;26;127;7;Traguromena;x
2717;4;141;162;Amphisozopo;x
2718;58;69;74;Tomis;x
2719;219;45;17;Rizin;x
2720;26;215;193;Halicearc;x
2721;156;181;51;Amaseai;x
2722;45;210;73;Naucrytos;x
2723;54;162;62;Iasosos;x
2724;253;133;250;Palaiparos;x
2725;195;93;220;Lamia;x
2726;228;251;178;Belyiavin;x
2727;96;25;244;Derevyatic;x
2728;150;40;239;Mosalilai;x
2729;160;227;139;Obolenskan;x
2730;185;238;17;Zvenin;x
2731;34;152;153;Romnyshon;x
2732;60;156;177;Kauva;x
2733;85;70;106;Alaja;x
2734;188;249;72;Esionkabola;x
2735;151;154;226;Ojakoby;x
2736;103;78;250;Rajaminuv;x
2737;222;210;207;Nilsisalo;x
2738;120;80;153;Temasmuki;x
2739;36;216;249;Oulutio;x
2740;126;14;10;Mustva;x
2741;32;14;190;Nuorga;x
2742;100;150;203;Pyhajarvi;x
2743;35;110;202;Kaski;x
2744;40;198;91;Tameredony;x
2745;107;188;182;Dymocambri;x
2746;120;91;220;Redcldon;x
2747;245;15;34;Mereching;x
2748;43;164;209;Oswesham;x
2749;243;57;149;Lympskipto;x
2750;44;156;36;Wigmonmouth;x
2751;151;218;65;Torksbury;x
2752;136;117;146;Peterd;x
2753;67;11;164;Salister;x
2754;23;244;207;Thatclesfi;x
2755;227;67;45;Knarewent;x
2756;50;199;173;Westburton;x
2757;59;189;205;Credigan;x
2758;129;52;164;Axbringley;x
2759;45;251;95;Bodmitongin;x
2760;75;179;60;Casalnuovo;x
2761;86;63;64;Segnina;x
2762;211;82;134;Riofrotefrat;x
2763;11;64;158;Capracischia;x
2764;56;242;46;Liceno;x
2765;178;248;200;Brocchianero;x
2766;208;128;152;Hornbretfon;x
2767;182;151;204;Redclborou;x
2768;24;146;224;Axbridhurst;x
2769;179;32;165;Clifthole;x
2770;130;133;12;Credif;x
2771;23;189;76;Cleobridge;x
2772;90;161;125;Ashbowcest;x
2773;33;189;187;Kinetutbur;x
2774;13;114;236;Binglokbu;x
2775;72;15;64;Rothbury;x
2776;187;134;52;Daltorney;x
2777;179;158;29;Gramping;x
2778;19;206;145;Withamitfor;x
2779;135;13;99;Watfouthwa;x
2780;11;161;242;Ocanamosona;x
2781;237;39;42;Heranalona;x
2782;54;232;102;Jiruenaven;x
2783;86;133;208;Estabar;x
2784;96;114;121;Portirueste;x
2785;247;25;235;Riofrtillas;x
2786;73;126;133;Cinco;x
2787;74;23;82;Magan;x
2788;132;195;222;Ocanascuen;x
2789;157;107;224;Totanumanc;x
2790;188;241;240;Rebolverona;x
2791;25;27;118;Tierzarzue;x
2792;250;2;130;Sparthuri;x
2793;244;50;244;Sicyosmenai;x
2794;116;170;133;Myrege;x
2795;121;180;64;Methuthern;x
2796;227;254;203;Stymparos;x
2797;182;218;37;Theodon;x
2798;70;127;142;Thermnos;x
2799;191;56;248;Egeum;x
2800;21;109;120;Argyriaros;x
2801;72;56;233;Myrabdera;x
2802;228;119;137;Morgaionion;x
2803;156;118;54;Poseidauro;x
2804;48;124;229;Kasmethra;x
2805;181;231;93;Thurithymna;x
2806;46;3;95;Emporizini;x
2807;56;105;20;Bratshlch;x
2808;114;26;181;Putivlov;x
2809;16;199;106;Kulatsk;x
2810;132;94;46;Roman;x
2811;242;246;124;Melechsk;x
2812;191;25;190;Belyiatin;x
2813;241;106;115;Torcheremo;x
2814;39;101;246;Mikitsk;x
2815;61;122;163;Opokik;x
2816;86;176;67;Belyicha;x
2817;47;97;193;Korsunov;x
2818;31;232;204;Peremstisl;x
2819;238;204;186;Mednizazh;x
2820;215;211;253;Vasil;x
2821;208;240;244;Raumamala;x
2822;75;195;23;Torma;x
2823;197;107;246;Ariotanma;x
2824;114;49;140;Alajamsalu;x
2825;87;74;120;Jarve;x
2826;164;129;41;Raplankyla;x
2827;116;231;214;Temakinenik;x
2828;31;8;127;Lempa;x
2829;65;137;23;Karkamsaksy;x
2830;234;181;123;Monteriagni;x
2831;132;198;240;Conglewich;x
2832;145;16;121;Hinckeley;x
2833;138;111;173;Burtongham;x
2834;43;34;69;Kilkham;x
2835;146;252;224;Soliham;x
2836;183;174;214;Torkshfiel;x
2837;106;137;247;Tintar;x
2838;91;251;33;Southampton;x
2839;218;159;185;Malbonstabl;x
2840;175;214;200;Holmester;x
2841;166;67;197;Bothisburd;x
2842;76;235;196;Ashboney;x
2843;174;78;165;Salistable;x
2844;202;57;65;Daltongdon;x
2845;33;152;31;Leighiches;x
2846;136;166;73;Carbondata;x
2847;86;172;193;Sutritorgola;x
2848;79;26;90;Ponzanguilci;x
2849;28;53;43;Bagno;x
2850;198;252;4;Spigntasol;x
2851;68;42;29;Capra;x
2852;141;239;201;Prive;x
2853;82;58;193;Viterolo;x
2854;101;91;108;Craftery;x
2855;179;9;146;Bingltrinc;x
2856;138;203;52;Brampresto;x
2857;236;173;254;Paigntoner;x
2858;113;69;173;Tutbuthwar;x
2859;82;5;116;Maldondbur;x
2860;107;83;85;Exningletos;x
2861;241;13;190;Malagas;x
2862;209;231;23;Ontigaral;x
2863;54;58;85;Tortomanil;x
2864;228;252;123;Sesenilsazo;x
2865;62;230;8;Quintanar;x
2866;121;92;13;Sevilvez;x
2867;215;54;122;Cuervila;x
2868;116;34;109;Solanazo;x
2869;45;216;205;Oterorada;x
2870;191;233;60;Vianargos;x
2871;209;186;197;Oterolada;x
2872;2;113;30;Banos;x
2873;56;41;29;Illariebes;x
2874;171;67;135;Escalavilla;x
2875;206;236;73;Thasosalami;x
2876;75;135;68;Pagas;x
2877;62;212;159;Nymphinion;x
2878;56;248;167;Braurikon;x
2879;180;188;216;Myostagiros;x
2880;180;192;191;Rhithocea;x
2881;153;225;151;Artema;x
2882;201;205;247;Tomisurakos;x
2883;48;47;223;Pylosmenai;x
2884;230;34;160;Kameicopol;x
2885;46;207;133;Chiosalami;x
2886;123;60;157;Hiera;x
2887;228;154;147;Amphia;x
2888;123;120;123;Mulais;x
2889;5;155;104;Vyshgoroho;x
2890;159;253;144;Zubkoster;x
2891;196;145;175;Melecavesk;x
2892;106;30;108;Velilsk;x
2893;185;3;88;Sinechevo;x
2894;188;9;66;Teshilovec;x
2895;240;3;19;Loshitsa;x
2896;117;127;30;Galichev;x
2897;224;220;30;Milos;x
2898;68;139;120;Romanyvan;x
2899;172;191;71;Peres;x
2900;152;207;49;Meshkovyla;x
2901;46;165;193;Lubnoversk;x
2902;87;85;180;Loshedev;x
2903;63;21;193;Ternoviny;x
2904;158;238;174;Nemechersk;x
2905;6;189;125;Chemechev;x
2906;247;203;79;Nichav;x
2907;91;244;2;Kremelskoe;x
2908;61;178;203;Mtsenigoro;x
2909;178;247;81;Mologosko;x
2910;121;173;4;Turovolodi;x
2911;230;173;19;Bryan;x
2912;163;158;48;Belgoderev;x
2913;46;43;180;Bereschers;x
2914;102;195;233;Jiogeksa;x
2915;47;74;239;Vehkaineni;x
2916;163;13;225;Hinkaa;x
2917;173;58;32;Roykoskioki;x
2918;85;87;92;Perevsk;x
2919;211;26;50;Wodbury;x
2920;30;112;195;Hame;x
2921;66;252;235;Kehra;x
2922;95;165;211;Supinsano;x
2923;241;115;220;Vicovoraco;x
2924;135;155;244;Palomonte;x
2925;10;33;53;Supinzio;x
2926;150;21;98;Vignanticac;x
2927;239;67;39;Castiglian;x
2928;170;174;66;Wiveley;x
2929;38;18;195;Modbury;x
2930;8;2;135;Bridlingt;x
2931;144;128;217;Haydordon;x
2932;202;236;88;Penringham;x
2933;42;31;108;Brampstone;x
2934;244;142;106;Haydobury;x
2935;114;113;130;Altrilkham;x
2936;187;142;135;Harlontefra;x
2937;252;248;126;Oswescombe;x
2938;66;113;161;Penrinton;x
2939;170;225;180;Kinveton;x
2940;2;201;143;Penknchels;x
2941;31;211;25;Feltondal;x
2942;71;19;4;Arcinteros;x
2943;190;103;231;Alatrica;x
2944;147;138;219;Ciampietrano;x
2945;104;215;124;Casallo;x
2946;50;26;198;Acqua;x
2947;172;95;192;Giulinio;x
2948;134;78;105;Ciamponzano;x
2949;175;105;161;Fondi;x
2950;220;168;205;Ausontana;x
2951;186;23;8;Hornbetley;x
2952;214;63;233;Penzaxbrid;x
2953;113;106;228;Ormskipton;x
2954;17;197;152;Penzansted;x
2955;104;171;19;Weymorough;x
2956;91;215;45;Dunston;x
2957;216;238;172;Crafton;x
2958;71;178;152;Milbowleigh;x
2959;7;34;34;Bidefeltone;x
2960;167;101;57;Cervera;x
2961;218;119;7;Cifuera;x
2962;254;51;84;Quintejon;x
2963;25;113;211;Algortarde;x
2964;249;29;150;Milethyria;x
2965;67;176;241;Epidadanos;x
2966;245;54;157;Niceliopon;x
2967;206;197;97;Magneiege;x
2968;36;237;143;Potidontion;x
2969;213;80;223;Peirelion;x
2970;12;129;141;Laodi;x
2971;83;124;70;Leibefkada;x
2972;25;49;149;Megarmara;x
2973;234;216;172;Thurilea;x
2974;10;249;58;Lamiameiro;x
2975;156;181;214;Phaismyrnas;x
2976;102;8;53;Magnenaiton;x
2977;36;164;64;Nicha;x
2978;231;120;109;Chechailov;x
2979;171;31;41;Skala;x
2980;104;73;133;Omelnemech;x
2981;113;231;61;Mdinia;x
2982;132;195;178;Volod;x
2983;185;62;152;Sneporeshe;x
2984;229;93;241;Drokovyla;x
2985;65;56;224;Mtsensk;x
2986;152;242;93;Chemev;x
2987;179;92;63;Vorots;x
2988;239;131;152;Karachevov;x
2989;186;210;87;Miloskin;x
2990;253;126;205;Venichin;x
2991;224;231;236;Perelovost;x
2992;112;214;106;Gorosh;x
2993;70;182;115;Kulatska;x
2994;228;116;185;Dubechev;x
2995;226;92;109;Witheby;x
2996;162;121;122;Klyaputivl;x
2997;98;177;198;Hatskoga;x
2998;117;161;44;Jarvenjoki;x
2999;96;122;246;Naporva;x
3000;98;44;198;Kehra;x
3001;169;33;230;Casalombaras;x
3002;227;254;65;Vigna;x
3003;208;236;193;Conce;x
3004;133;128;252;Valendentel;x
3005;204;118;135;Arsoli;x
3006;32;50;175;Roviania;x
3007;144;34;28;Castealeri;x
3008;223;205;213;Colonzarnese;x
3009;28;235;148;Godmampton;x
3010;67;105;243;Cambredito;x
3011;138;45;111;Boscalmond;x
3012;100;210;113;Hertfnal;x
3013;62;57;59;Bridgford;x
3014;38;168;123;Tamergh;x
3015;9;45;52;Tamering;x
3016;137;241;223;Braston;x
3017;81;242;70;Baldorough;x
3018;177;13;124;Maceston;x
3019;109;77;59;Holmey;x
3020;221;235;182;Apseacharmo;x
3021;55;220;29;Uxbripton;x
3022;248;103;252;Marazancey;x
3023;87;124;80;Oakhargrav;x
3024;177;190;120;Newenutsfo;x
3025;85;119;198;Cudymock;x
3026;76;5;91;Tutbuthwar;x
3027;50;178;113;Cerdorosec;x
3028;59;60;225;Vetrallolono;x
3029;143;94;152;Santi;x
3030;144;226;67;Vicaliano;x
3031;239;69;33;Getarolosta;x
3032;108;93;168;Nerolianono;x
3033;188;205;100;Tuscano;x
3034;64;215;142;Soriateta;x
3035;146;83;124;Cliforden;x
3036;192;134;67;Credildford;x
3037;55;69;47;Penzamerto;x
3038;143;224;154;Somerewbury;x
3039;51;4;173;Betlewent;x
3040;146;184;95;Bambury;x
3041;139;123;87;Prado;x
3042;60;26;50;Pharos;x
3043;194;22;112;Eleusaip;x
3044;206;189;71;Myrme;x
3045;228;73;45;Acharia;x
3046;234;150;28;Strathebai;x
3047;176;134;35;Olymphalos;x
3048;91;188;31;Tyrossos;x
3049;231;244;193;Thespia;x
3050;44;181;245;Throntina;x
3051;88;246;56;Rhamndria;x
3052;235;150;36;Acharian;x
3053;121;209;36;Romnye;x
3054;69;123;81;Chetvinets;x
3055;100;196;214;Berezelsk;x
3056;125;65;48;Kavarylsk;x
3057;127;33;132;Opokavanev;x
3058;102;13;149;Koshk;x
3059;168;32;162;Lubutslav;x
3060;106;242;214;Kursk;x
3061;88;32;92;Svinemil;x
3062;120;3;55;Droko;x
3063;64;250;100;Torzh;x
3064;159;121;150;Krichesk;x
3065;69;55;53;Zubkov;x
3066;159;187;226;Mereturov;x
3067;209;202;245;Pererogobu;x
3068;184;145;210;Turovorono;x
3069;204;34;69;Mezetska;x
3070;147;130;61;Snepovsk;x
3071;58;126;118;Tripogilev;x
3072;197;227;140;Gorvavinsk;x
3073;154;115;214;Loshin;x
3074;127;13;194;Kanevsk;x
3075;22;252;45;Sokoluki;x
3076;230;252;111;Lubechesk;x
3077;242;12;236;Sokolovyla;x
3078;228;219;141;Byhovarna;x
3079;165;52;72;Loshereya;x
3080;43;166;112;Yaropolch;x
3081;125;138;37;Ostromelye;x
3082;100;122;205;Milos;x
3083;111;139;137;Viazmechl;x
3084;138;180;47;Casaliano;x
3085;200;138;165;Montese;x
3086;116;238;48;Salisorac;x
3087;84;134;96;Sermoliulian;x
3088;74;42;43;Colioner;x
3089;93;233;194;Orfory;x
3090;187;31;89;Maldodbro;x
3091;83;237;27;Quatford;x
3092;21;221;103;Witharshfi;x
3093;93;90;40;Flokleigh;x
3094;86;220;216;Birmintefra;x
3095;41;4;141;Wodbury;x
3096;70;202;22;Mangtonedon;x
3097;124;154;77;Chilewich;x
3098;58;148;131;Brambeck;x
3099;183;185;142;Marsheytes;x
3100;165;228;3;Thaxtedock;x
3101;231;60;146;Dymocham;x
3102;24;232;96;Ponteld;x
3103;104;53;87;Paganolerano;x
3104;136;219;77;Marinone;x
3105;64;26;197;Fiami;x
3106;230;75;86;Sutrice;x
3107;113;144;196;Monte;x
3108;164;222;69;Amatri;x
3109;134;125;56;Montalenta;x
3110;136;68;2;Selciatevi;x
3111;103;203;130;Vallegra;x
3112;244;48;164;Saliscania;x
3113;55;109;79;Citurnomarzo;x
3114;24;104;9;Brocotrevig;x
3115;179;16;236;Southatherd;x
3116;39;114;94;Tameridge;x
3117;167;215;232;Burtouth;x
3118;142;62;214;Modbuth;x
3119;214;194;245;Stoton;x
3120;202;169;134;Oncheusis;x
3121;29;34;196;Megarta;x
3122;87;8;179;Phili;x
3123;240;29;78;Thuris;x
3124;158;102;156;Laodisamos;x
3125;172;195;178;Leben;x
3126;166;163;69;Pagas;x
3127;243;239;228;Pseirisos;x
3128;154;205;65;Naupleos;x
3129;246;141;240;Akrotos;x
3130;43;45;198;Nympherma;x
3131;144;251;18;Bozhechesk;x
3132;145;134;38;Volok;x
3133;197;16;61;Mikuloshic;x
3134;21;118;36;Serpernits;x
3135;175;36;152;Lukilovec;x
3136;242;65;59;Chernik;x
3137;51;130;40;Osechecher;x
3138;241;232;22;Izhestarod;x
3139;112;125;151;Opokicha;x
3140;97;151;171;Yaroplesa;x
3141;11;245;253;Korochi;x
3142;108;138;228;Gorod;x
3143;238;26;105;Iloveva;x
3144;110;35;57;Sokolovets;x
3145;27;191;13;Nemecherno;x
3146;72;141;73;Chernsk;x
3147;201;158;82;Kanevolok;x
3148;20;8;57;Mosalgorod;x
3149;8;146;81;Meretinska;x
3150;36;92;144;Rosla;x
3151;202;163;10;Voloklyape;x
3152;177;142;160;Turonich;x
3153;23;230;27;Torzhersk;x
3154;140;203;216;Gorodorogo;x
3155;246;110;176;Turisov;x
3156;119;221;238;Logosa;x
3157;43;191;117;Karach;x
3158;222;185;132;Grado;x
3159;193;180;225;Fiamicergola;x
3160;116;247;2;Basanzio;x
3161;245;37;146;Coriedimo;x
3162;31;103;63;Credingdon;x
3163;95;86;211;Abingerbury;x
3164;216;19;150;Andover;x
3165;41;40;130;Colestot;x
3166;237;48;125;Gatested;x
3167;47;43;109;Atherdmouth;x
3168;186;171;79;Mousery;x
3169;84;196;155;Dunsted;x
3170;227;224;213;Labicelforto;x
3171;201;79;33;Marce;x
3172;188;108;8;Arpinetarolo;x
3173;72;164;139;Poliano;x
3174;183;37;181;Cotalto;x
3175;208;220;20;Ladisola;x
3176;166;254;178;Zagaricilia;x
3177;145;216;4;Brutouth;x
3178;239;55;4;Launckley;x
3179;174;114;188;Charmanche;x
3180;101;146;120;Paigney;x
3181;49;241;26;Exninington;x
3182;123;243;30;Causinsey;x
3183;10;123;95;Mousetford;x
3184;225;36;7;Harlockerm;x
3185;129;4;172;Lapithespi;x
3186;152;16;155;Dodontion;x
3187;30;125;179;Abderganti;x
3188;13;93;217;Teosozopos;x
3189;116;142;25;Elaterna;x
3190;2;231;154;Lamps;x
3191;12;28;31;Sparthenai;x
3192;30;222;88;Himeroneie;x
3193;88;11;186;Brauricos;x
3194;156;128;132;Samos;x
3195;184;169;67;Rhamndos;x
3196;192;216;188;Kolyvenigo;x
3197;176;185;61;Perevertni;x
3198;180;21;87;Polot;x
3199;58;69;124;Rechiy;x
3200;65;115;175;Peremikiti;x
3201;36;200;236;Pronsk;x
3202;138;16;170;Toropolch;x
3203;55;63;134;Gomiyvan;x
3204;36;154;173;Vyatk;x
3205;193;245;176;Luchino;x
3206;106;129;201;Pereyatich;x
3207;177;3;199;Mglinetsk;x
3208;195;114;166;Belyizbors;x
3209;121;232;248;Perelsk;x
3210;234;170;98;Rshanov;x
3211;234;30;10;Perevoino;x
3212;254;174;45;Rodnosalsk;x
3213;211;82;76;Toropereya;x
3214;232;148;137;Omelnitsa;x
3215;37;77;211;Yasensk;x
3216;64;90;39;Olgovasilk;x
3217;248;113;231;Bobruche;x
3218;88;139;98;Nemechev;x
3219;202;110;174;Novgovrev;x
3220;128;74;252;Mihain;x
3221;243;86;82;Voron;x
3222;20;248;48;Obolezetsk;x
3223;128;129;151;Gorys;x
3224;143;232;119;Tarqubriano;x
3225;82;202;23;Velleseno;x
3226;175;17;144;Sutriatese;x
3227;221;87;106;Rivodoco;x
3228;9;200;94;Paignewent;x
3229;248;203;74;Hinckipton;x
3230;51;101;84;Chisbirmin;x
3231;124;64;240;Harbonley;x
3232;160;90;218;Piedinotela;x
3233;228;20;7;Fumonfigni;x
3234;141;148;49;Anticelina;x
3235;195;147;107;Vicalionel;x
3236;163;196;60;Treviciliano;x
3237;86;65;138;Alatrracinia;x
3238;145;78;214;Feltontefra;x
3239;188;18;44;Atherd;x
3240;163;129;116;Guildalton;x
3241;228;157;195;Wartonewes;x
3242;179;82;233;Ormskenilw;x
3243;186;64;146;Belvias;x
3244;154;154;211;Leighead;x
3245;143;153;209;Yebrastiln;x
3246;3;175;249;Tylissarta;x
3247;194;55;92;Egeneia;x
3248;81;20;181;Leiberonai;x
3249;187;225;67;Nicelos;x
3250;47;61;128;Iasos;x
