province;red;green;blue;x;x
3067;181;125;0;name91;x
3068;250;125;0;name91;x
3069;195;125;0;name11;x
3070;229;125;0;name11;x
3071;255;125;0;name11;x
3072;255;125;0;name11;x
3073;214;125;0;name77;x
3074;160;125;0;name77;x
3075;172;125;0;name77;x
3076;168;125;0;name77;x
3077;136;125;0;name98;x
3078;115;125;0;name98;x
3079;85;125;0;name98;x
3080;78;125;0;name99;x
3081;109;125;0;name81;x
3082;71;125;0;name81;x
3083;37;125;0;name81;x
3084;39;125;0;name81;x
3085;48;125;0;name81;x
3086;40;125;0;name81;x
3087;34;125;0;name81;x
3088;37;125;0;name78;x
3089;88;125;0;name78;x
3090;88;125;0;name78;x
3091;32;255;255;name11;x
3092;30;255;255;name11;x
3093;30;255;255;name11;x
3094;30;255;255;name11;x
3095;31;255;255;name11;x
3096;31;255;255;name11;x
3097;31;255;255;name11;x
3098;0;255;255;name11;x
3099;0;255;255;name11;x
3100;0;255;255;name11;x
3101;0;255;255;name11;x
3102;0;255;255;name11;x
3103;0;255;255;name11;x
3104;1;255;255;name11;x
3105;1;255;255;name11;x
3106;0;255;255;name11;x
3107;47;125;0;name92;x
3108;99;125;0;name92;x
3109;62;125;0;name93;x
3110;106;125;0;name11;x
3111;160;125;0;name11;x
3112;172;125;0;name79;x
3113;144;125;0;name79;x
3114;99;125;0;name79;x
3115;88;125;0;name79;x
3116;83;125;0;name73;x
3117;71;125;0;name73;x
3118;60;125;0;name73;x
3119;47;125;0;name73;x
3120;53;125;0;name73;x
3121;53;125;0;name89;x
3122;44;125;0;name89;x
3123;42;125;0;name94;x
3124;36;125;0;name94;x
3125;50;125;0;name94;x
3126;53;125;0;name94;x
3127;44;125;0;name95;x
3128;48;125;0;name95;x
3129;51;125;0;name95;x
3130;50;125;0;name95;x
3131;62;125;0;name95;x
3132;46;125;0;name95;x
3133;44;125;0;name95;x
3134;32;255;255;name11;x
3135;32;255;255;name11;x
3136;32;255;255;name11;x
3137;32;255;255;name11;x
3138;33;255;255;name11;x
3139;33;125;0;name90;x
3140;33;125;0;name90;x
3141;34;125;0;name57;x
3142;32;255;255;name11;x
3143;32;255;255;name11;x
3144;32;255;255;name11;x
3145;0;255;255;name11;x
3146;0;255;255;name11;x
3147;0;255;255;name11;x
3148;0;255;255;name11;x
3149;0;255;255;name11;x
3150;0;255;255;name11;x
3151;1;255;255;name11;x
3152;1;255;255;name11;x
3153;31;255;255;name11;x
3154;36;125;0;name87;x
3155;80;125;0;name87;x
3156;80;125;0;name87;x
3157;75;125;0;name87;x
3158;75;125;0;name87;x
3159;186;125;0;name96;x
3160;186;125;0;name96;x
3161;41;125;0;name84;x
3162;41;125;0;name84;x
3163;38;125;0;name84;x
3164;37;125;0;name84;x
3165;37;125;0;name84;x
3166;37;125;0;name84;x
3167;53;125;0;name84;x
3168;53;125;0;name84;x
3169;38;125;0;name84;x
3170;34;125;0;name84;x
3171;53;125;0;name84;x
3172;73;125;0;name84;x
3173;51;125;0;name84;x
3174;33;125;0;name84;x
3175;33;125;0;name84;x
3176;32;255;255;name11;x
3177;32;255;255;name11;x
3178;0;255;255;name11;x
3179;33;125;0;name88;x
3180;33;125;0;name88;x
3181;34;125;0;name88;x
3182;33;125;0;name88;x
3183;34;125;0;name88;x
3184;34;125;0;name88;x
3185;40;125;0;name97;x
3186;40;125;0;name97;x
3187;38;125;0;name97;x
3188;38;125;0;name97;x
3189;38;125;0;name97;x
3190;32;255;255;name11;x
3191;32;255;255;name11;x
3192;32;255;255;name11;x
3193;32;255;255;name11;x
3194;33;125;0;name72;x
3195;33;125;0;name72;x
3196;36;125;0;name72;x
3197;34;125;0;name72;x
3198;33;125;0;name72;x
3199;34;125;0;name72;x
3200;36;125;0;name72;x
3201;37;125;0;name72;x
3202;42;125;0;name72;x
3203;50;125;0;name72;x
3204;51;125;0;name72;x
3205;50;125;0;name91;x
3206;83;125;0;name91;x
3207;209;125;0;name91;x
3208;102;125;0;name91;x
3209;32;255;255;name11;x
3210;56;125;0;name91;x
3211;99;125;0;name91;x
3212;148;125;0;name91;x
3213;195;125;0;name91;x
3214;219;125;0;name11;x
3215;255;125;0;name11;x
3216;209;125;0;name11;x
3217;186;125;0;name11;x
3218;156;125;0;name11;x
3219;140;125;0;name11;x
3220;125;125;0;name98;x
3221;109;125;0;name98;x
3222;133;125;0;name100;x
3223;133;125;0;name100;x
3224;106;125;0;name99;x
3225;99;125;0;name99;x
3226;42;125;0;name81;x
3227;36;125;0;name81;x
3228;37;125;0;name81;x
3229;48;125;0;name81;x
3230;50;125;0;name81;x
3231;34;125;0;name78;x
3232;62;125;0;name78;x
3233;62;125;0;name78;x
3234;34;125;0;name78;x
3235;0;255;255;name11;x
3236;1;255;255;name11;x
3237;0;255;255;name11;x
3238;0;255;255;name11;x
3239;32;255;255;name11;x
3240;37;255;255;name11;x
3241;32;255;255;name11;x
3242;31;255;255;name11;x
3243;31;255;255;name11;x
3244;0;255;255;name11;x
3245;32;255;255;name11;x
3246;0;255;255;name11;x
3247;0;255;255;name11;x
3248;0;255;255;name11;x
3249;0;255;255;name11;x
3250;0;255;255;name11;x
3251;36;125;0;name92;x
3252;36;125;0;name92;x
3253;85;125;0;name92;x
3254;125;125;0;name92;x
3255;186;125;0;name11;x
3256;255;125;0;name11;x
3257;255;125;0;name11;x
3258;250;125;0;name11;x
3259;160;125;0;name79;x
3260;125;125;0;name79;x
3261;106;125;0;name73;x
3262;73;125;0;name73;x
3263;60;125;0;name73;x
3264;55;125;0;name89;x
3265;47;125;0;name89;x
3266;46;125;0;name89;x
3267;53;125;0;name89;x
3268;47;125;0;name89;x
3269;38;125;0;name94;x
3270;42;125;0;name94;x
3271;38;125;0;name94;x
3272;42;125;0;name95;x
3273;47;125;0;name95;x
3274;36;125;0;name95;x
3275;37;125;0;name95;x
3276;37;125;0;name95;x
3277;58;125;0;name95;x
3278;58;125;0;name95;x
3279;36;125;0;name95;x
3280;36;125;0;name95;x
3281;34;125;0;name95;x
3282;34;125;0;name95;x
3283;34;125;0;name95;x
3284;34;125;0;name95;x
3285;34;125;0;name90;x
3286;32;255;255;name11;x
3287;31;255;255;name11;x
3288;31;255;255;name11;x
3289;32;255;255;name11;x
3290;32;255;255;name11;x
3291;32;255;255;name11;x
3292;32;255;255;name11;x
3293;0;255;255;name11;x
3294;0;255;255;name11;x
3295;36;125;0;name101;x
3296;36;125;0;name101;x
3297;36;125;0;name101;x
3298;62;125;0;name101;x
3299;62;125;0;name101;x
3300;48;125;0;name87;x
3301;48;125;0;name87;x
3302;39;125;0;name87;x
3303;39;125;0;name87;x
3304;68;125;0;name87;x
3305;68;125;0;name102;x
3306;68;125;0;name87;x
3307;53;125;0;name87;x
3308;53;125;0;name102;x
3309;32;255;255;name11;x
3310;31;255;255;name11;x
3311;31;255;255;name11;x
3312;31;255;255;name11;x
3313;31;255;255;name11;x
3314;29;255;255;name11;x
3315;37;255;255;name11;x
3316;38;125;0;name84;x
3317;38;125;0;name84;x
3318;47;125;0;name84;x
3319;32;255;255;name11;x
3320;32;255;255;name11;x
3321;64;125;0;name84;x
3322;109;125;0;name84;x
3323;73;125;0;name84;x
3324;48;125;0;name84;x
3325;43;125;0;name84;x
3326;43;125;0;name84;x
3327;32;255;255;name11;x
3328;0;255;255;name11;x
3329;0;255;255;name11;x
3330;42;255;255;name11;x
3331;0;255;255;name11;x
3332;0;255;255;name11;x
3333;0;255;255;name11;x
3334;0;255;255;name11;x
3335;31;255;255;name11;x
3336;152;125;0;name97;x
3337;152;125;0;name103;x
3338;119;125;0;name97;x
3339;119;125;0;name97;x
3340;73;125;0;name91;x
3341;73;125;0;name91;x
3342;73;125;0;name91;x
3343;34;125;0;name91;x
3344;34;125;0;name91;x
3345;31;255;255;name11;x
3346;32;255;255;name11;x
3347;34;125;0;name72;x
3348;36;125;0;name72;x
3349;36;125;0;name72;x
3350;36;125;0;name72;x
3351;34;125;0;name72;x
3352;34;125;0;name72;x
3353;37;125;0;name72;x
3354;39;125;0;name72;x
3355;40;125;0;name72;x
3356;73;125;0;name72;x
3357;88;125;0;name91;x
3358;106;125;0;name91;x
3359;144;125;0;name91;x
3360;172;125;0;name91;x
3361;209;125;0;name91;x
3362;204;125;0;name91;x
3363;255;125;0;name91;x
3364;234;125;0;name91;x
3365;152;125;0;name91;x
3366;129;125;0;name91;x
3367;181;125;0;name91;x
3368;125;125;0;name11;x
3369;140;125;0;name11;x
3370;156;125;0;name11;x
3371;190;125;0;name11;x
3372;199;125;0;name11;x
3373;140;125;0;name98;x
3374;115;125;0;name98;x
3375;122;125;0;name98;x
3376;122;125;0;name100;x
3377;140;125;0;name100;x
3378;140;125;0;name99;x
3379;62;125;0;name99;x
3380;41;125;0;name99;x
3381;38;125;0;name81;x
3382;51;125;0;name81;x
3383;71;125;0;name81;x
3384;71;125;0;name99;x
3385;71;125;0;name99;x
3386;71;125;0;name81;x
3387;55;125;0;name81;x
3388;40;125;0;name78;x
3389;32;255;255;name11;x
3390;0;255;255;name11;x
3391;0;255;255;name11;x
3392;1;255;255;name11;x
3393;26;255;255;name11;x
3394;1;255;255;name11;x
3395;37;125;0;name104;x
3396;37;125;0;name104;x
3397;48;125;0;name104;x
3398;32;255;255;name11;x
3399;0;255;255;name11;x
3400;0;255;255;name11;x
3401;1;255;255;name11;x
3402;1;255;255;name11;x
3403;73;125;0;name92;x
3404;181;125;0;name92;x
3405;172;125;0;name11;x
3406;148;125;0;name11;x
3407;204;125;0;name11;x
3408;204;125;0;name11;x
3409;255;125;0;name11;x
3410;239;125;0;name11;x
3411;199;125;0;name11;x
3412;144;125;0;name73;x
3413;99;125;0;name89;x
3414;68;125;0;name89;x
3415;55;125;0;name89;x
3416;53;125;0;name89;x
3417;48;125;0;name89;x
3418;46;125;0;name89;x
3419;42;125;0;name89;x
3420;41;125;0;name94;x
3421;41;125;0;name105;x
3422;40;125;0;name105;x
3423;39;125;0;name95;x
3424;38;125;0;name95;x
3425;50;125;0;name95;x
3426;47;125;0;name95;x
3427;47;125;0;name95;x
3428;47;125;0;name95;x
3429;36;125;0;name95;x
3430;31;255;255;name11;x
3431;31;255;255;name11;x
3432;31;255;255;name11;x
3433;31;255;255;name11;x
3434;31;255;255;name11;x
3435;31;255;255;name11;x
3436;31;255;255;name11;x
3437;31;255;255;name11;x
3438;0;255;255;name11;x
3439;0;255;255;name11;x
3440;0;255;255;name11;x
3441;41;125;0;name101;x
3442;41;125;0;name101;x
3443;94;125;0;name101;x
3444;109;125;0;name87;x
3445;129;125;0;name87;x
3446;129;125;0;name102;x
3447;48;125;0;name102;x
3448;48;125;0;name102;x
3449;28;255;255;name11;x
3450;28;255;255;name11;x
3451;0;255;255;name11;x
3452;0;255;255;name11;x
3453;0;255;255;name11;x
3454;0;255;255;name11;x
3455;0;255;255;name11;x
3456;0;255;255;name11;x
3457;0;255;255;name11;x
3458;37;125;0;name106;x
3459;37;125;0;name106;x
3460;0;255;255;name11;x
3461;0;255;255;name11;x
3462;0;255;255;name11;x
3463;32;255;255;name11;x
3464;23;255;255;name11;x
3465;0;255;255;name11;x
3466;51;125;0;name84;x
3467;31;255;255;name11;x
3468;51;255;255;name11;x
3469;55;125;0;name84;x
3470;55;125;0;name84;x
3471;68;125;0;name84;x
3472;47;125;0;name84;x
3473;47;125;0;name84;x
3474;36;125;0;name84;x
3475;32;255;255;name11;x
3476;32;255;255;name11;x
3477;42;125;0;name107;x
3478;42;125;0;name107;x
3479;122;125;0;name103;x
3480;122;125;0;name103;x
3481;85;125;0;name103;x
3482;85;125;0;name103;x
3483;85;125;0;name103;x
3484;58;125;0;name103;x
3485;58;125;0;name103;x
3486;58;125;0;name103;x
3487;68;125;0;name103;x
3488;68;125;0;name103;x
3489;168;125;0;name103;x
3490;229;125;0;name103;x
3491;102;125;0;name91;x
3492;83;125;0;name91;x
3493;32;255;255;name11;x
3494;28;255;255;name11;x
3495;32;255;255;name11;x
3496;36;125;0;name72;x
3497;34;125;0;name72;x
3498;34;125;0;name72;x
3499;36;125;0;name72;x
3500;40;125;0;name72;x
3501;46;125;0;name72;x
3502;46;125;0;name72;x
3503;115;125;0;name91;x
3504;102;125;0;name91;x
3505;255;125;0;name91;x
3506;255;125;0;name91;x
3507;255;125;0;name91;x
3508;148;125;0;name91;x
3509;115;125;0;name91;x
3510;106;125;0;name91;x
3511;109;125;0;name91;x
3512;115;125;0;name91;x
3513;112;125;0;name91;x
3514;144;125;0;name91;x
3515;195;125;0;name11;x
3516;181;125;0;name11;x
3517;129;125;0;name11;x
3518;140;125;0;name11;x
3519;148;125;0;name11;x
3520;148;125;0;name98;x
3521;136;125;0;name98;x
3522;168;125;0;name100;x
3523;177;125;0;name100;x
3524;144;125;0;name100;x
3525;144;125;0;name100;x
3526;144;125;0;name100;x
3527;78;125;0;name99;x
3528;78;125;0;name99;x
3529;55;125;0;name99;x
3530;55;125;0;name99;x
3531;33;125;0;name99;x
3532;33;125;0;name99;x
3533;47;125;0;name99;x
3534;80;125;0;name99;x
3535;80;125;0;name99;x
3536;119;125;0;name99;x
3537;0;255;255;name11;x
3538;0;255;255;name11;x
3539;0;255;255;name11;x
3540;0;255;255;name11;x
3541;0;255;255;name11;x
3542;26;255;255;name11;x
3543;0;255;255;name11;x
3544;26;255;255;name11;x
3545;32;255;255;name11;x
3546;26;255;255;name11;x
3547;26;255;255;name11;x
3548;32;255;255;name11;x
3549;0;255;255;name11;x
3550;34;255;255;name11;x
3551;1;255;255;name11;x
3552;1;255;255;name11;x
3553;0;255;255;name11;x
3554;0;255;255;name11;x
3555;0;255;255;name11;x
3556;1;255;255;name11;x
3557;0;255;255;name11;x
3558;106;125;0;name92;x
3559;177;125;0;name92;x
3560;190;125;0;name11;x
3561;214;125;0;name11;x
3562;229;125;0;name11;x
3563;190;125;0;name11;x
3564;255;125;0;name11;x
3565;255;125;0;name11;x
3566;255;125;0;name11;x
3567;164;125;0;name108;x
3568;115;125;0;name89;x
3569;78;125;0;name89;x
3570;55;125;0;name89;x
3571;47;125;0;name89;x
3572;43;125;0;name109;x
3573;40;125;0;name109;x
3574;40;125;0;name109;x
3575;41;125;0;name109;x
3576;43;125;0;name105;x
3577;46;125;0;name105;x
3578;50;125;0;name105;x
3579;51;125;0;name95;x
3580;43;125;0;name95;x
3581;43;125;0;name95;x
3582;33;125;0;name95;x
3583;32;255;255;name11;x
3584;33;255;255;name11;x
3585;32;255;255;name11;x
3586;32;255;255;name11;x
3587;30;255;255;name11;x
3588;0;255;255;name11;x
3589;0;255;255;name11;x
3590;0;255;255;name11;x
3591;0;255;255;name11;x
3592;34;125;0;name101;x
3593;50;125;0;name101;x
3594;78;125;0;name101;x
3595;78;125;0;name110;x
3596;88;125;0;name110;x
3597;30;255;255;name11;x
3598;30;255;255;name11;x
3599;88;255;255;name11;x
3600;23;255;255;name11;x
3601;0;255;255;name11;x
3602;0;255;255;name11;x
3603;0;255;255;name11;x
3604;31;255;255;name11;x
3605;31;255;255;name11;x
3606;0;255;255;name11;x
3607;23;255;255;name11;x
3608;23;255;255;name11;x
3609;23;255;255;name11;x
3610;32;255;255;name11;x
3611;32;255;255;name11;x
3612;23;255;255;name11;x
3613;23;255;255;name11;x
3614;23;255;255;name11;x
3615;31;255;255;name11;x
3616;71;125;0;name84;x
3617;31;255;255;name11;x
3618;31;255;255;name11;x
3619;32;255;255;name11;x
3620;27;255;255;name11;x
3621;32;255;255;name11;x
3622;75;125;0;name107;x
3623;75;125;0;name107;x
3624;144;125;0;name107;x
3625;119;125;0;name103;x
3626;119;125;0;name107;x
3627;119;125;0;name103;x
3628;152;125;0;name103;x
3629;199;125;0;name103;x
3630;199;125;0;name103;x
3631;152;125;0;name103;x
3632;199;125;0;name103;x
3633;255;125;0;name111;x
3634;186;125;0;name91;x
3635;106;125;0;name91;x
3636;106;125;0;name91;x
3637;28;255;255;name11;x
3638;32;255;255;name11;x
3639;33;125;0;name72;x
3640;33;125;0;name72;x
3641;48;125;0;name72;x
3642;36;125;0;name72;x
3643;37;125;0;name72;x
3644;39;125;0;name72;x
3645;48;125;0;name72;x
3646;204;125;0;name91;x
3647;239;125;0;name91;x
3648;255;125;0;name91;x
3649;255;125;0;name91;x
3650;199;125;0;name11;x
3651;140;125;0;name11;x
3652;136;125;0;name91;x
3653;133;125;0;name91;x
3654;133;125;0;name91;x
3655;136;125;0;name91;x
3656;239;125;0;name91;x
3657;255;125;0;name91;x
3658;255;125;0;name11;x
3659;255;125;0;name11;x
3660;255;125;0;name11;x
3661;250;125;0;name11;x
3662;199;125;0;name11;x
3663;160;125;0;name11;x
3664;164;125;0;name11;x
3665;160;125;0;name98;x
3666;133;125;0;name100;x
3667;152;125;0;name100;x
3668;36;125;0;name112;x
3669;32;255;255;name11;x
3670;32;255;255;name11;x
3671;32;255;255;name11;x
3672;34;255;255;name11;x
3673;32;255;255;name11;x
3674;32;255;255;name11;x
3675;32;255;255;name11;x
3676;32;255;255;name11;x
3677;32;255;255;name11;x
3678;32;255;255;name11;x
3679;40;125;0;name99;x
3680;32;255;255;name11;x
3681;43;255;255;name11;x
3682;0;255;255;name11;x
3683;23;255;255;name11;x
3684;0;255;255;name11;x
3685;0;255;255;name11;x
3686;0;255;255;name11;x
3687;0;255;255;name11;x
3688;31;255;255;name11;x
3689;31;255;255;name11;x
3690;34;125;0;name100;x
3691;0;255;255;name11;x
3692;0;255;255;name11;x
3693;0;255;255;name11;x
3694;0;255;255;name11;x
3695;0;255;255;name11;x
3696;42;125;0;name92;x
3697;42;125;0;name92;x
3698;91;125;0;name92;x
3699;219;125;0;name92;x
3700;255;125;0;name11;x
3701;239;125;0;name11;x
3702;244;125;0;name11;x
3703;219;125;0;name11;x
3704;255;125;0;name11;x
3705;255;125;0;name11;x
3706;195;125;0;name108;x
3707;115;125;0;name109;x
3708;73;125;0;name109;x
3709;53;125;0;name89;x
3710;44;125;0;name89;x
3711;42;125;0;name109;x
3712;38;125;0;name109;x
3713;37;125;0;name109;x
3714;40;125;0;name109;x
3715;43;125;0;name109;x
3716;44;125;0;name105;x
3717;88;125;0;name95;x
3718;36;125;0;name95;x
3719;32;125;0;name95;x
3720;31;255;255;name11;x
3721;31;255;255;name11;x
3722;0;255;255;name11;x
3723;0;255;255;name11;x
3724;0;255;255;name11;x
3725;27;255;255;name11;x
3726;0;255;255;name11;x
3727;27;255;255;name11;x
3728;27;255;255;name11;x
3729;32;255;255;name11;x
3730;32;255;255;name11;x
3731;32;255;255;name11;x
3732;30;255;255;name11;x
3733;30;255;255;name11;x
3734;30;255;255;name11;x
3735;30;255;255;name11;x
3736;46;125;0;name102;x
3737;56;125;0;name102;x
3738;56;125;0;name106;x
3739;55;125;0;name106;x
3740;55;125;0;name106;x
3741;53;125;0;name106;x
3742;53;125;0;name106;x
3743;31;255;255;name11;x
3744;31;255;255;name11;x
3745;31;255;255;name11;x
3746;27;255;255;name11;x
3747;0;255;255;name11;x
3748;27;255;255;name11;x
3749;27;255;255;name11;x
3750;27;255;255;name11;x
3751;27;255;255;name11;x
3752;27;255;255;name11;x
3753;32;125;0;name107;x
3754;32;125;0;name107;x
3755;34;125;0;name107;x
3756;68;125;0;name107;x
3757;32;255;255;name11;x
3758;32;255;255;name11;x
3759;68;255;255;name11;x
3760;55;125;0;name113;x
3761;53;125;0;name113;x
3762;53;125;0;name113;x
3763;73;125;0;name111;x
3764;199;125;0;name91;x
3765;239;125;0;name91;x
3766;144;125;0;name91;x
3767;144;125;0;name91;x
3768;106;125;0;name72;x
3769;129;125;0;name72;x
3770;133;125;0;name91;x
3771;181;125;0;name72;x
3772;68;125;0;name72;x
3773;64;125;0;name72;x
3774;96;125;0;name91;x
3775;144;125;0;name91;x
3776;199;125;0;name91;x
3777;255;125;0;name91;x
3778;255;125;0;name91;x
3779;255;125;0;name11;x
3780;255;125;0;name11;x
3781;239;125;0;name11;x
3782;250;125;0;name11;x
3783;255;125;0;name11;x
3784;255;125;0;name11;x
3785;255;125;0;name11;x
3786;255;125;0;name11;x
3787;255;125;0;name11;x
3788;255;125;0;name11;x
3789;255;125;0;name11;x
3790;255;125;0;name11;x
3791;255;125;0;name11;x
3792;250;125;0;name11;x
3793;204;125;0;name11;x
3794;160;125;0;name98;x
3795;115;125;0;name98;x
3796;115;125;0;name112;x
3797;34;125;0;name112;x
3798;34;125;0;name112;x
3799;38;125;0;name112;x
3800;34;125;0;name112;x
3801;32;255;255;name11;x
3802;32;255;255;name11;x
3803;32;255;255;name11;x
3804;32;255;255;name11;x
3805;32;255;255;name11;x
3806;32;255;255;name11;x
3807;43;125;0;name100;x
3808;43;125;0;name100;x
3809;0;255;255;name11;x
3810;23;255;255;name11;x
3811;23;255;255;name11;x
3812;58;125;0;name100;x
3813;58;125;0;name100;x
3814;66;125;0;name100;x
3815;30;255;255;name11;x
3816;30;255;255;name11;x
3817;30;255;255;name11;x
3818;0;255;255;name11;x
3819;30;255;255;name11;x
3820;0;255;255;name11;x
3821;0;255;255;name11;x
3822;0;255;255;name11;x
3823;0;255;255;name11;x
3824;39;125;0;name92;x
3825;39;125;0;name92;x
3826;119;125;0;name93;x
3827;109;125;0;name93;x
3828;102;125;0;name93;x
3829;224;125;0;name11;x
3830;234;125;0;name11;x
3831;255;125;0;name11;x
3832;255;125;0;name11;x
3833;204;125;0;name108;x
3834;109;125;0;name109;x
3835;68;125;0;name109;x
3836;47;125;0;name109;x
3837;44;125;0;name109;x
3838;48;125;0;name109;x
3839;36;125;0;name109;x
3840;36;125;0;name109;x
3841;42;125;0;name109;x
3842;55;125;0;name109;x
3843;78;125;0;name109;x
3844;42;125;0;name109;x
3845;33;125;0;name95;x
3846;33;125;0;name109;x
3847;32;255;255;name11;x
3848;32;255;255;name11;x
3849;0;255;255;name11;x
3850;17;255;255;name11;x
3851;17;255;255;name11;x
3852;42;125;0;name114;x
3853;42;125;0;name114;x
3854;42;125;0;name114;x
3855;106;125;0;name114;x
3856;129;125;0;name114;x
3857;125;125;0;name114;x
3858;119;125;0;name114;x
3859;119;125;0;name102;x
3860;53;125;0;name102;x
3861;32;255;255;name11;x
3862;37;125;0;name106;x
3863;37;125;0;name106;x
3864;32;255;255;name11;x
3865;30;255;255;name11;x
3866;30;255;255;name11;x
3867;0;255;255;name11;x
3868;31;255;255;name11;x
3869;0;255;255;name11;x
3870;0;255;255;name11;x
3871;0;255;255;name11;x
3872;0;255;255;name11;x
3873;31;255;255;name11;x
3874;0;255;255;name11;x
3875;0;255;255;name11;x
3876;28;255;255;name11;x
3877;31;255;255;name11;x
3878;0;255;255;name11;x
3879;0;255;255;name11;x
3880;0;255;255;name11;x
3881;0;255;255;name11;x
3882;0;255;255;name11;x
3883;31;255;255;name11;x
3884;0;255;255;name11;x
3885;31;255;255;name11;x
3886;31;255;255;name11;x
3887;102;125;0;name113;x
3888;102;125;0;name115;x
3889;64;125;0;name113;x
3890;46;125;0;name113;x
3891;34;125;0;name116;x
3892;96;125;0;name116;x
3893;219;125;0;name91;x
3894;234;125;0;name91;x
3895;115;125;0;name91;x
3896;102;125;0;name91;x
3897;115;125;0;name91;x
3898;152;125;0;name91;x
3899;106;125;0;name91;x
3900;244;125;0;name72;x
3901;255;125;0;name91;x
3902;255;125;0;name91;x
3903;229;125;0;name91;x
3904;75;125;0;name91;x
3905;209;125;0;name117;x
3906;255;125;0;name117;x
3907;255;125;0;name11;x
3908;255;125;0;name11;x
3909;255;125;0;name11;x
3910;255;125;0;name11;x
3911;255;125;0;name11;x
3912;255;125;0;name11;x
3913;255;125;0;name11;x
3914;255;125;0;name11;x
3915;255;125;0;name11;x
3916;255;125;0;name11;x
3917;255;125;0;name11;x
3918;255;125;0;name98;x
3919;255;125;0;name98;x
3920;181;125;0;name98;x
3921;112;125;0;name112;x
3922;125;125;0;name112;x
3923;42;125;0;name112;x
3924;33;125;0;name112;x
3925;33;125;0;name112;x
3926;33;125;0;name112;x
3927;32;255;255;name11;x
3928;32;255;255;name11;x
3929;32;255;255;name11;x
3930;32;255;255;name11;x
3931;32;255;255;name11;x
3932;32;255;255;name11;x
3933;32;125;0;name100;x
3934;32;125;0;name100;x
3935;38;125;0;name100;x
3936;34;125;0;name100;x
3937;30;255;255;name11;x
3938;30;255;255;name11;x
3939;0;255;255;name11;x
3940;0;255;255;name11;x
3941;0;255;255;name11;x
3942;0;255;255;name11;x
3943;0;255;255;name11;x
3944;0;255;255;name11;x
3945;0;255;255;name11;x
3946;17;255;255;name11;x
3947;17;255;255;name11;x
3948;34;125;0;name93;x
3949;34;125;0;name93;x
3950;88;125;0;name93;x
3951;88;125;0;name93;x
3952;47;125;0;name93;x
3953;112;125;0;name93;x
3954;229;125;0;name11;x
3955;255;125;0;name11;x
3956;219;125;0;name11;x
3957;148;125;0;name108;x
3958;106;125;0;name109;x
3959;51;125;0;name109;x
3960;42;125;0;name109;x
3961;38;125;0;name109;x
3962;34;125;0;name109;x
3963;33;125;0;name109;x
3964;36;125;0;name109;x
3965;42;125;0;name109;x
3966;43;125;0;name109;x
3967;36;125;0;name109;x
3968;36;125;0;name109;x
3969;33;125;0;name109;x
3970;32;255;255;name11;x
3971;32;255;255;name11;x
3972;32;255;255;name11;x
3973;26;255;255;name11;x
3974;0;255;255;name11;x
3975;0;255;255;name11;x
3976;0;255;255;name11;x
3977;1;255;255;name11;x
3978;1;255;255;name11;x
3979;96;125;0;name114;x
3980;96;125;0;name114;x
3981;172;125;0;name114;x
3982;115;125;0;name114;x
3983;94;125;0;name114;x
3984;75;125;0;name114;x
3985;62;125;0;name106;x
3986;42;125;0;name106;x
3987;42;125;0;name106;x
3988;37;125;0;name106;x
3989;42;125;0;name106;x
3990;42;125;0;name106;x
3991;55;125;0;name106;x
3992;55;125;0;name106;x
3993;53;125;0;name106;x
3994;32;255;255;name11;x
3995;28;255;255;name11;x
3996;28;255;255;name11;x
3997;31;255;255;name11;x
3998;39;125;0;name118;x
3999;39;125;0;name118;x
4000;39;125;0;name118;x
4001;32;125;0;name118;x
4002;32;125;0;name118;x
4003;31;255;255;name11;x
4004;31;255;255;name11;x
4005;28;255;255;name11;x
4006;31;255;255;name11;x
4007;31;255;255;name11;x
4008;31;255;255;name11;x
4009;44;125;0;name115;x
4010;44;125;0;name115;x
4011;80;125;0;name115;x
4012;91;125;0;name113;x
4013;56;125;0;name113;x
4014;40;125;0;name116;x
4015;33;125;0;name116;x
4016;33;125;0;name116;x
4017;144;125;0;name116;x
4018;244;125;0;name91;x
4019;204;125;0;name91;x
4020;152;125;0;name91;x
4021;115;125;0;name91;x
4022;88;125;0;name91;x
4023;88;125;0;name91;x
4024;140;125;0;name91;x
4025;255;125;0;name91;x
4026;125;125;0;name91;x
4027;38;125;0;name119;x
4028;39;125;0;name117;x
4029;80;125;0;name117;x
4030;255;125;0;name120;x
4031;255;125;0;name120;x
4032;255;125;0;name120;x
4033;255;125;0;name11;x
4034;255;125;0;name11;x
4035;255;125;0;name11;x
4036;255;125;0;name11;x
4037;255;125;0;name11;x
4038;255;125;0;name11;x
4039;255;125;0;name11;x
4040;255;125;0;name11;x
4041;255;125;0;name98;x
4042;115;125;0;name98;x
4043;68;125;0;name112;x
4044;109;125;0;name112;x
4045;85;125;0;name112;x
4046;37;125;0;name112;x
4047;40;125;0;name112;x
4048;34;125;0;name112;x
4049;33;125;0;name112;x
4050;33;125;0;name112;x
4051;32;255;255;name11;x
4052;32;255;255;name11;x
4053;32;255;255;name11;x
4054;32;255;255;name11;x
4055;32;255;255;name11;x
4056;29;255;255;name11;x
4057;32;255;255;name11;x
4058;32;255;255;name11;x
4059;0;255;255;name11;x
4060;0;255;255;name11;x
4061;0;255;255;name11;x
4062;0;255;255;name11;x
4063;0;255;255;name11;x
4064;0;255;255;name11;x
4065;0;255;255;name11;x
